modelID,type,accountID,isMain,isSAR
2381,single,19,False,False
2382,single,26,True,False
2382,single,19,False,False
2383,single,26,True,False
2383,single,19,False,False
2384,single,26,True,False
2384,single,151,False,False
2385,single,26,True,False
2385,single,161,False,False
2386,single,26,True,False
2386,single,339,False,False
2387,single,26,True,False
2387,single,13,False,False
2388,single,26,True,False
2388,single,179,False,False
2389,single,26,True,False
2389,single,589,False,False
2390,single,26,True,False
2390,single,25,False,False
2391,single,26,True,False
2391,single,862,False,False
2392,single,26,True,False
2392,single,332,False,False
2393,single,26,True,False
2393,single,69,False,False
2394,single,26,True,False
2394,single,18,False,False
2395,single,26,True,False
2395,single,18,False,False
2396,single,26,True,False
2396,single,18,False,False
2397,single,26,True,False
2397,single,17,False,False
2398,single,26,True,False
2398,single,17,False,False
2399,single,26,True,False
2399,single,17,False,False
2400,single,26,True,False
2400,single,283,False,False
2401,single,26,True,False
2401,single,28,False,False
2402,single,26,True,False
2402,single,368,False,False
2403,single,26,True,False
2403,single,107,False,False
2404,single,26,True,False
2404,single,16,False,False
2405,single,26,True,False
2405,single,100,False,False
2406,single,26,True,False
2406,single,38,False,False
2407,single,26,True,False
2407,single,38,False,False
2408,single,26,True,False
2408,single,1218,False,False
2409,single,26,True,False
2409,single,358,False,False
2410,single,26,True,False
2410,single,52,False,False
2411,single,26,True,False
2411,single,1023,False,False
2412,single,26,True,False
2412,single,353,False,False
2413,single,26,True,False
2413,single,1380,False,False
2414,single,26,True,False
2414,single,704,False,False
2415,single,26,True,False
2415,single,84,False,False
2416,single,26,True,False
2416,single,77,False,False
2417,single,26,True,False
2417,single,37,False,False
2418,single,26,True,False
2418,single,37,False,False
2419,single,26,True,False
2419,single,37,False,False
2420,single,26,True,False
2420,single,160,False,False
2421,single,26,True,False
2421,single,83,False,False
2422,single,26,True,False
2422,single,31,False,False
2423,single,26,True,False
2423,single,31,False,False
2424,single,26,True,False
2424,single,173,False,False
2425,single,26,True,False
2425,single,144,False,False
2426,single,26,True,False
2426,single,35,False,False
2427,single,26,True,False
2427,single,610,False,False
2428,single,26,True,False
2428,single,340,False,False
2429,single,26,True,False
2429,single,892,False,False
2430,single,26,True,False
2430,single,46,False,False
2431,single,26,True,False
2431,single,46,False,False
2432,single,26,True,False
2432,single,297,False,False
2433,single,26,True,False
2433,single,12,False,False
2434,single,26,True,False
2434,single,12,False,False
2435,single,26,True,False
2435,single,345,False,False
2436,single,26,True,False
2436,single,33,False,False
2437,single,26,True,False
2437,single,33,False,False
2438,single,26,True,False
2438,single,394,False,False
2439,single,26,True,False
2439,single,664,False,False
2440,single,26,True,False
2440,single,39,False,False
2441,single,26,True,False
2441,single,90,False,False
2442,single,26,True,False
2442,single,9,False,False
2443,single,26,True,False
2443,single,113,False,False
2444,single,26,True,False
2444,single,194,False,False
2445,single,26,True,False
2445,single,32,False,False
2446,single,26,True,False
2446,single,32,False,False
2447,single,26,True,False
2447,single,47,False,False
2448,single,26,True,False
2448,single,105,False,False
2449,single,26,True,False
2449,single,127,False,False
2450,single,26,True,False
2450,single,34,False,False
2451,single,26,True,False
2451,single,34,False,False
2452,single,26,True,False
2452,single,119,False,False
2453,single,26,True,False
2453,single,196,False,False
2454,single,26,True,False
2454,single,4,False,False
2455,single,26,True,False
2455,single,40,False,False
2456,single,26,True,False
2456,single,40,False,False
2457,single,26,True,False
2457,single,166,False,False
2458,single,26,True,False
2458,single,203,False,False
2459,single,26,True,False
2459,single,302,False,False
2460,single,26,True,False
2460,single,60,False,False
2461,single,26,True,False
2461,single,60,False,False
2462,single,26,True,False
2462,single,59,False,False
2463,single,26,True,False
2463,single,213,False,False
2464,single,26,True,False
2464,single,111,False,False
2465,single,26,True,False
2465,single,15,False,False
2466,single,26,True,False
2466,single,15,False,False
2467,single,26,True,False
2467,single,10,False,False
2468,single,26,True,False
2468,single,102,False,False
2469,single,26,True,False
2469,single,102,False,False
2470,single,26,True,False
2470,single,436,False,False
2471,single,26,True,False
2471,single,331,False,False
2472,single,26,True,False
2472,single,737,False,False
2473,single,26,True,False
2473,single,440,False,False
2474,single,26,True,False
2474,single,6,False,False
2475,single,26,True,False
2475,single,7,False,False
2476,single,26,True,False
2476,single,989,False,False
2477,single,26,True,False
2477,single,63,False,False
2478,single,26,True,False
2478,single,341,False,False
2479,single,26,True,False
2479,single,27,False,False
2480,single,26,True,False
2480,single,22,False,False
2481,single,26,True,False
2481,single,21,False,False
2482,single,26,True,False
2482,single,1160,False,False
2483,single,26,True,False
2483,single,172,False,False
2484,single,26,True,False
2484,single,773,False,False
2485,single,26,True,False
2485,single,971,False,False
2486,single,26,True,False
2486,single,41,False,False
2487,single,26,True,False
2487,single,110,False,False
2488,single,26,True,False
2488,single,900,False,False
2489,single,27,True,False
2489,single,628,False,False
2490,single,27,True,False
2490,single,327,False,False
2491,single,27,True,False
2491,single,56,False,False
2492,single,27,True,False
2492,single,10,False,False
2493,single,27,True,False
2493,single,10,False,False
2494,single,27,True,False
2494,single,377,False,False
2495,single,27,True,False
2495,single,1024,False,False
2496,single,27,True,False
2496,single,344,False,False
2497,single,27,True,False
2497,single,1248,False,False
2498,single,27,True,False
2498,single,32,False,False
2499,single,27,True,False
2499,single,1183,False,False
2500,single,27,True,False
2500,single,243,False,False
2501,single,27,True,False
2501,single,310,False,False
2502,single,27,True,False
2502,single,93,False,False
2503,single,27,True,False
2503,single,934,False,False
2504,single,27,True,False
2504,single,212,False,False
2505,single,27,True,False
2505,single,20,False,False
2506,single,27,True,False
2506,single,20,False,False
2507,single,27,True,False
2507,single,20,False,False
2508,single,27,True,False
2508,single,36,False,False
2509,single,27,True,False
2509,single,36,False,False
2510,single,27,True,False
2510,single,1216,False,False
2511,single,27,True,False
2511,single,100,False,False
2512,single,27,True,False
2512,single,33,False,False
2513,single,27,True,False
2513,single,33,False,False
2514,single,27,True,False
2514,single,33,False,False
2515,single,27,True,False
2515,single,33,False,False
2516,single,27,True,False
2516,single,33,False,False
2517,single,27,True,False
2517,single,1199,False,False
2518,single,27,True,False
2518,single,250,False,False
2519,single,27,True,False
2519,single,73,False,False
2520,single,27,True,False
2520,single,158,False,False
2521,single,27,True,False
2521,single,60,False,False
2522,single,27,True,False
2522,single,60,False,False
2523,single,27,True,False
2523,single,60,False,False
2524,single,27,True,False
2524,single,48,False,False
2525,single,27,True,False
2525,single,40,False,False
2526,single,27,True,False
2526,single,11,False,False
2527,single,27,True,False
2527,single,1090,False,False
2528,single,27,True,False
2528,single,647,False,False
2529,single,27,True,False
2529,single,299,False,False
2530,single,27,True,False
2530,single,90,False,False
2531,single,27,True,False
2531,single,90,False,False
2532,single,27,True,False
2532,single,8,False,False
2533,single,27,True,False
2533,single,45,False,False
2534,single,27,True,False
2534,single,45,False,False
2535,single,27,True,False
2535,single,980,False,False
2536,single,27,True,False
2536,single,9,False,False
2537,single,27,True,False
2537,single,5,False,False
2538,single,27,True,False
2538,single,200,False,False
2539,single,27,True,False
2539,single,24,False,False
2540,single,27,True,False
2540,single,24,False,False
2541,single,27,True,False
2541,single,24,False,False
2542,single,27,True,False
2542,single,25,False,False
2543,single,27,True,False
2543,single,25,False,False
2544,single,27,True,False
2544,single,25,False,False
2545,single,27,True,False
2545,single,25,False,False
2546,single,27,True,False
2546,single,242,False,False
2547,single,27,True,False
2547,single,959,False,False
2548,single,27,True,False
2548,single,21,False,False
2549,single,27,True,False
2549,single,21,False,False
2550,single,27,True,False
2550,single,17,False,False
2551,single,27,True,False
2551,single,17,False,False
2552,single,27,True,False
2552,single,17,False,False
2553,single,27,True,False
2553,single,17,False,False
2554,single,27,True,False
2554,single,62,False,False
2555,single,27,True,False
2555,single,62,False,False
2556,single,27,True,False
2556,single,118,False,False
2557,single,27,True,False
2557,single,18,False,False
2558,single,27,True,False
2558,single,18,False,False
2559,single,27,True,False
2559,single,18,False,False
2560,single,27,True,False
2560,single,34,False,False
2561,single,27,True,False
2561,single,34,False,False
2562,single,27,True,False
2562,single,51,False,False
2563,single,27,True,False
2563,single,51,False,False
2564,single,27,True,False
2564,single,313,False,False
2565,single,27,True,False
2565,single,46,False,False
2566,single,27,True,False
2566,single,46,False,False
2567,single,27,True,False
2567,single,89,False,False
2568,single,27,True,False
2568,single,1,False,False
2569,single,27,True,False
2569,single,65,False,False
2570,single,27,True,False
2570,single,692,False,False
2571,single,27,True,False
2571,single,61,False,False
2572,single,27,True,False
2572,single,92,False,False
2573,single,27,True,False
2573,single,332,False,False
2574,single,27,True,False
2574,single,777,False,False
2575,single,27,True,False
2575,single,55,False,False
2576,single,27,True,False
2576,single,43,False,False
2577,single,27,True,False
2577,single,43,False,False
2578,single,27,True,False
2578,single,43,False,False
2579,single,27,True,False
2579,single,115,False,False
2580,single,27,True,False
2580,single,49,False,False
2581,single,27,True,False
2581,single,75,False,False
2582,single,27,True,False
2582,single,644,False,False
2583,single,27,True,False
2583,single,84,False,False
2584,single,27,True,False
2584,single,111,False,False
2585,single,27,True,False
2585,single,713,False,False
2586,single,27,True,False
2586,single,165,False,False
2587,single,27,True,False
2587,single,189,False,False
2588,single,27,True,False
2588,single,162,False,False
2589,single,27,True,False
2589,single,206,False,False
2590,single,27,True,False
2590,single,101,False,False
2591,single,27,True,False
2591,single,19,False,False
2592,single,27,True,False
2592,single,19,False,False
2593,single,27,True,False
2593,single,348,False,False
2594,single,27,True,False
2594,single,199,False,False
2595,single,27,True,False
2595,single,83,False,False
2596,single,27,True,False
2596,single,1098,False,False
2597,single,27,True,False
2597,single,156,False,False
2598,single,27,True,False
2598,single,81,False,False
2599,single,27,True,False
2599,single,44,False,False
2600,single,27,True,False
2600,single,670,False,False
2601,single,27,True,False
2601,single,169,False,False
2602,single,27,True,False
2602,single,95,False,False
2603,single,27,True,False
2603,single,658,False,False
2604,single,27,True,False
2604,single,943,False,False
2605,single,28,True,False
2605,single,122,False,False
2606,single,28,True,False
2606,single,187,False,False
2607,single,28,True,False
2607,single,13,False,False
2608,single,28,True,False
2608,single,13,False,False
2609,single,28,True,False
2609,single,37,False,False
2610,single,28,True,False
2610,single,37,False,False
2611,single,28,True,False
2611,single,33,False,False
2612,single,28,True,False
2612,single,33,False,False
2613,single,28,True,False
2613,single,33,False,False
2614,single,28,True,False
2614,single,20,False,False
2615,single,28,True,False
2615,single,29,False,False
2616,single,28,True,False
2616,single,29,False,False
2617,single,28,True,False
2617,single,29,False,False
2618,single,28,True,False
2618,single,17,False,False
2619,single,28,True,False
2619,single,17,False,False
2620,single,28,True,False
2620,single,34,False,False
2621,single,28,True,False
2621,single,34,False,False
2622,single,28,True,False
2622,single,328,False,False
2623,single,28,True,False
2623,single,35,False,False
2624,single,28,True,False
2624,single,115,False,False
2625,single,28,True,False
2625,single,115,False,False
2626,single,28,True,False
2626,single,244,False,False
2627,single,28,True,False
2627,single,6,False,False
2628,single,28,True,False
2628,single,130,False,False
2629,single,28,True,False
2629,single,86,False,False
2630,single,28,True,False
2630,single,86,False,False
2631,single,28,True,False
2631,single,22,False,False
2632,single,28,True,False
2632,single,38,False,False
2633,single,28,True,False
2633,single,44,False,False
2634,single,28,True,False
2634,single,44,False,False
2635,single,28,True,False
2635,single,41,False,False
2636,single,28,True,False
2636,single,542,False,False
2637,single,28,True,False
2637,single,74,False,False
2638,single,28,True,False
2638,single,80,False,False
2639,single,28,True,False
2639,single,42,False,False
2640,single,28,True,False
2640,single,53,False,False
2641,single,28,True,False
2641,single,677,False,False
2642,single,28,True,False
2642,single,11,False,False
2643,single,28,True,False
2643,single,11,False,False
2644,single,28,True,False
2644,single,11,False,False
2645,single,28,True,False
2645,single,973,False,False
2646,single,28,True,False
2646,single,704,False,False
2647,single,28,True,False
2647,single,52,False,False
2648,single,28,True,False
2648,single,52,False,False
2649,single,28,True,False
2649,single,438,False,False
2650,single,28,True,False
2650,single,16,False,False
2651,single,28,True,False
2651,single,9,False,False
2652,single,28,True,False
2652,single,921,False,False
2653,single,28,True,False
2653,single,186,False,False
2654,single,28,True,False
2654,single,1022,False,False
2655,single,28,True,False
2655,single,12,False,False
2656,single,28,True,False
2656,single,12,False,False
2657,single,28,True,False
2657,single,36,False,False
2658,single,28,True,False
2658,single,744,False,False
2659,single,28,True,False
2659,single,61,False,False
2660,single,28,True,False
2660,single,1237,False,False
2661,single,28,True,False
2661,single,46,False,False
2662,single,28,True,False
2662,single,239,False,False
2663,single,28,True,False
2663,single,31,False,False
2664,single,28,True,False
2664,single,23,False,False
2665,single,28,True,False
2665,single,55,False,False
2666,single,28,True,False
2666,single,10,False,False
2667,single,28,True,False
2667,single,26,False,False
2668,single,28,True,False
2668,single,119,False,False
2669,single,28,True,False
2669,single,119,False,False
2670,single,28,True,False
2670,single,634,False,False
2671,single,28,True,False
2671,single,32,False,False
2672,single,28,True,False
2672,single,731,False,False
2673,single,28,True,False
2673,single,1059,False,False
2674,single,28,True,False
2674,single,134,False,False
2675,single,28,True,False
2675,single,970,False,False
2676,single,28,True,False
2676,single,73,False,False
2677,single,28,True,False
2677,single,14,False,False
2678,single,28,True,False
2678,single,14,False,False
2679,single,28,True,False
2679,single,763,False,False
2680,single,28,True,False
2680,single,306,False,False
2681,single,28,True,False
2681,single,182,False,False
2682,single,28,True,False
2682,single,25,False,False
2683,single,28,True,False
2683,single,1066,False,False
2684,single,28,True,False
2684,single,18,False,False
2685,single,28,True,False
2685,single,18,False,False
2686,single,28,True,False
2686,single,207,False,False
2687,single,28,True,False
2687,single,348,False,False
2688,single,28,True,False
2688,single,1222,False,False
2689,single,28,True,False
2689,single,30,False,False
2690,single,28,True,False
2690,single,54,False,False
2691,single,28,True,False
2691,single,54,False,False
2692,single,28,True,False
2692,single,575,False,False
2693,single,28,True,False
2693,single,147,False,False
2694,single,28,True,False
2694,single,56,False,False
2695,single,28,True,False
2695,single,5,False,False
2696,single,28,True,False
2696,single,345,False,False
2697,single,28,True,False
2697,single,165,False,False
2698,single,28,True,False
2698,single,72,False,False
2699,single,28,True,False
2699,single,7,False,False
2700,single,28,True,False
2700,single,380,False,False
2701,single,28,True,False
2701,single,40,False,False
2702,single,28,True,False
2702,single,77,False,False
2703,single,28,True,False
2703,single,330,False,False
2704,single,28,True,False
2704,single,1236,False,False
2705,single,28,True,False
2705,single,43,False,False
2706,single,28,True,False
2706,single,171,False,False
2707,single,28,True,False
2707,single,67,False,False
2708,single,28,True,False
2708,single,332,False,False
2709,single,28,True,False
2709,single,451,False,False
2710,single,29,True,False
2710,single,9,False,False
2711,single,29,True,False
2711,single,309,False,False
2712,single,29,True,False
2712,single,77,False,False
2713,single,29,True,False
2713,single,18,False,False
2714,single,29,True,False
2714,single,32,False,False
2715,single,29,True,False
2715,single,1036,False,False
2716,single,29,True,False
2716,single,160,False,False
2717,single,29,True,False
2717,single,947,False,False
2718,single,29,True,False
2718,single,115,False,False
2719,single,29,True,False
2719,single,349,False,False
2720,single,29,True,False
2720,single,85,False,False
2721,single,29,True,False
2721,single,1075,False,False
2722,single,29,True,False
2722,single,15,False,False
2723,single,29,True,False
2723,single,15,False,False
2724,single,29,True,False
2724,single,15,False,False
2725,single,29,True,False
2725,single,15,False,False
2726,single,29,True,False
2726,single,15,False,False
2727,single,29,True,False
2727,single,143,False,False
2728,single,29,True,False
2728,single,143,False,False
2729,single,29,True,False
2729,single,90,False,False
2730,single,29,True,False
2730,single,2,False,False
2731,single,29,True,False
2731,single,13,False,False
2732,single,29,True,False
2732,single,17,False,False
2733,single,29,True,False
2733,single,750,False,False
2734,single,29,True,False
2734,single,22,False,False
2735,single,29,True,False
2735,single,46,False,False
2736,single,29,True,False
2736,single,70,False,False
2737,single,29,True,False
2737,single,70,False,False
2738,single,29,True,False
2738,single,65,False,False
2739,single,29,True,False
2739,single,65,False,False
2740,single,29,True,False
2740,single,49,False,False
2741,single,29,True,False
2741,single,49,False,False
2742,single,29,True,False
2742,single,392,False,False
2743,single,29,True,False
2743,single,443,False,False
2744,single,29,True,False
2744,single,21,False,False
2745,single,29,True,False
2745,single,1068,False,False
2746,single,29,True,False
2746,single,79,False,False
2747,single,29,True,False
2747,single,79,False,False
2748,single,29,True,False
2748,single,10,False,False
2749,single,29,True,False
2749,single,10,False,False
2750,single,29,True,False
2750,single,34,False,False
2751,single,29,True,False
2751,single,144,False,False
2752,single,29,True,False
2752,single,110,False,False
2753,single,29,True,False
2753,single,153,False,False
2754,single,29,True,False
2754,single,153,False,False
2755,single,29,True,False
2755,single,108,False,False
2756,single,29,True,False
2756,single,6,False,False
2757,single,29,True,False
2757,single,345,False,False
2758,single,29,True,False
2758,single,23,False,False
2759,single,29,True,False
2759,single,24,False,False
2760,single,29,True,False
2760,single,33,False,False
2761,single,29,True,False
2761,single,103,False,False
2762,single,29,True,False
2762,single,149,False,False
2763,single,29,True,False
2763,single,84,False,False
2764,single,29,True,False
2764,single,11,False,False
2765,single,29,True,False
2765,single,460,False,False
2766,single,29,True,False
2766,single,460,False,False
2767,single,29,True,False
2767,single,89,False,False
2768,single,29,True,False
2768,single,480,False,False
2769,single,29,True,False
2769,single,1192,False,False
2770,single,29,True,False
2770,single,30,False,False
2771,single,29,True,False
2771,single,30,False,False
2772,single,29,True,False
2772,single,66,False,False
2773,single,29,True,False
2773,single,8,False,False
2774,single,29,True,False
2774,single,8,False,False
2775,single,29,True,False
2775,single,333,False,False
2776,single,29,True,False
2776,single,289,False,False
2777,single,29,True,False
2777,single,128,False,False
2778,single,29,True,False
2778,single,62,False,False
2779,single,29,True,False
2779,single,62,False,False
2780,single,29,True,False
2780,single,665,False,False
2781,single,29,True,False
2781,single,374,False,False
2782,single,29,True,False
2782,single,51,False,False
2783,single,29,True,False
2783,single,51,False,False
2784,single,29,True,False
2784,single,118,False,False
2785,single,29,True,False
2785,single,118,False,False
2786,single,29,True,False
2786,single,87,False,False
2787,single,29,True,False
2787,single,104,False,False
2788,single,29,True,False
2788,single,19,False,False
2789,single,29,True,False
2789,single,1215,False,False
2790,single,29,True,False
2790,single,199,False,False
2791,single,29,True,False
2791,single,39,False,False
2792,single,29,True,False
2792,single,1208,False,False
2793,single,29,True,False
2793,single,38,False,False
2794,single,29,True,False
2794,single,1391,False,False
2795,single,29,True,False
2795,single,31,False,False
2796,single,30,True,False
2796,single,35,False,False
2797,single,30,True,False
2797,single,245,False,False
2798,single,30,True,False
2798,single,26,False,False
2799,single,30,True,False
2799,single,211,False,False
2800,single,30,True,False
2800,single,39,False,False
2801,single,30,True,False
2801,single,39,False,False
2802,single,30,True,False
2802,single,189,False,False
2803,single,30,True,False
2803,single,31,False,False
2804,single,30,True,False
2804,single,53,False,False
2805,single,30,True,False
2805,single,151,False,False
2806,single,30,True,False
2806,single,151,False,False
2807,single,30,True,False
2807,single,32,False,False
2808,single,30,True,False
2808,single,32,False,False
2809,single,30,True,False
2809,single,32,False,False
2810,single,30,True,False
2810,single,32,False,False
2811,single,30,True,False
2811,single,41,False,False
2812,single,30,True,False
2812,single,41,False,False
2813,single,30,True,False
2813,single,398,False,False
2814,single,30,True,False
2814,single,83,False,False
2815,single,30,True,False
2815,single,9,False,False
2816,single,30,True,False
2816,single,1191,False,False
2817,single,30,True,False
2817,single,135,False,False
2818,single,30,True,False
2818,single,1167,False,False
2819,single,30,True,False
2819,single,485,False,False
2820,single,30,True,False
2820,single,193,False,False
2821,single,30,True,False
2821,single,57,False,False
2822,single,30,True,False
2822,single,171,False,False
2823,single,30,True,False
2823,single,537,False,False
2824,single,30,True,False
2824,single,46,False,False
2825,single,30,True,False
2825,single,716,False,False
2826,single,30,True,False
2826,single,89,False,False
2827,single,30,True,False
2827,single,281,False,False
2828,single,30,True,False
2828,single,28,False,False
2829,single,30,True,False
2829,single,28,False,False
2830,single,30,True,False
2830,single,28,False,False
2831,single,30,True,False
2831,single,52,False,False
2832,single,30,True,False
2832,single,965,False,False
2833,single,30,True,False
2833,single,119,False,False
2834,single,30,True,False
2834,single,59,False,False
2835,single,30,True,False
2835,single,59,False,False
2836,single,30,True,False
2836,single,58,False,False
2837,single,30,True,False
2837,single,3,False,False
2838,single,30,True,False
2838,single,65,False,False
2839,single,30,True,False
2839,single,8,False,False
2840,single,30,True,False
2840,single,8,False,False
2841,single,30,True,False
2841,single,72,False,False
2842,single,30,True,False
2842,single,21,False,False
2843,single,30,True,False
2843,single,7,False,False
2844,single,30,True,False
2844,single,38,False,False
2845,single,30,True,False
2845,single,24,False,False
2846,single,30,True,False
2846,single,24,False,False
2847,single,30,True,False
2847,single,24,False,False
2848,single,30,True,False
2848,single,604,False,False
2849,single,30,True,False
2849,single,107,False,False
2850,single,30,True,False
2850,single,296,False,False
2851,single,30,True,False
2851,single,17,False,False
2852,single,30,True,False
2852,single,185,False,False
2853,single,30,True,False
2853,single,1016,False,False
2854,single,30,True,False
2854,single,116,False,False
2855,single,30,True,False
2855,single,116,False,False
2856,single,30,True,False
2856,single,56,False,False
2857,single,30,True,False
2857,single,50,False,False
2858,single,30,True,False
2858,single,177,False,False
2859,single,30,True,False
2859,single,284,False,False
2860,single,30,True,False
2860,single,63,False,False
2861,single,30,True,False
2861,single,63,False,False
2862,single,30,True,False
2862,single,18,False,False
2863,single,30,True,False
2863,single,29,False,False
2864,single,30,True,False
2864,single,29,False,False
2865,single,30,True,False
2865,single,29,False,False
2866,single,30,True,False
2866,single,238,False,False
2867,single,30,True,False
2867,single,493,False,False
2868,single,30,True,False
2868,single,991,False,False
2869,single,30,True,False
2869,single,1035,False,False
2870,single,30,True,False
2870,single,55,False,False
2871,single,30,True,False
2871,single,43,False,False
2872,single,30,True,False
2872,single,34,False,False
2873,single,30,True,False
2873,single,279,False,False
2874,single,30,True,False
2874,single,203,False,False
2875,single,30,True,False
2875,single,166,False,False
2876,single,30,True,False
2876,single,482,False,False
2877,single,30,True,False
2877,single,15,False,False
2878,single,30,True,False
2878,single,27,False,False
2879,single,30,True,False
2879,single,27,False,False
2880,single,30,True,False
2880,single,27,False,False
2881,single,30,True,False
2881,single,1256,False,False
2882,single,30,True,False
2882,single,236,False,False
2883,single,30,True,False
2883,single,303,False,False
2884,single,30,True,False
2884,single,715,False,False
2885,single,30,True,False
2885,single,37,False,False
2886,single,30,True,False
2886,single,70,False,False
2887,single,30,True,False
2887,single,144,False,False
2888,single,30,True,False
2888,single,1,False,False
2889,single,30,True,False
2889,single,184,False,False
2890,single,30,True,False
2890,single,389,False,False
2891,single,30,True,False
2891,single,16,False,False
2892,single,30,True,False
2892,single,111,False,False
2893,single,30,True,False
2893,single,25,False,False
2894,single,30,True,False
2894,single,630,False,False
2895,single,30,True,False
2895,single,109,False,False
2896,single,30,True,False
2896,single,752,False,False
2897,single,31,True,False
2897,single,42,False,False
2898,single,31,True,False
2898,single,42,False,False
2899,single,31,True,False
2899,single,32,False,False
2900,single,31,True,False
2900,single,32,False,False
2901,single,31,True,False
2901,single,364,False,False
2902,single,31,True,False
2902,single,1407,False,False
2903,single,31,True,False
2903,single,1198,False,False
2904,single,31,True,False
2904,single,53,False,False
2905,single,31,True,False
2905,single,58,False,False
2906,single,31,True,False
2906,single,58,False,False
2907,single,31,True,False
2907,single,74,False,False
2908,single,31,True,False
2908,single,35,False,False
2909,single,31,True,False
2909,single,637,False,False
2910,single,31,True,False
2910,single,56,False,False
2911,single,31,True,False
2911,single,23,False,False
2912,single,31,True,False
2912,single,23,False,False
2913,single,31,True,False
2913,single,92,False,False
2914,single,31,True,False
2914,single,444,False,False
2915,single,31,True,False
2915,single,15,False,False
2916,single,31,True,False
2916,single,938,False,False
2917,single,31,True,False
2917,single,71,False,False
2918,single,31,True,False
2918,single,71,False,False
2919,single,31,True,False
2919,single,71,False,False
2920,single,31,True,False
2920,single,24,False,False
2921,single,31,True,False
2921,single,50,False,False
2922,single,31,True,False
2922,single,50,False,False
2923,single,31,True,False
2923,single,50,False,False
2924,single,31,True,False
2924,single,50,False,False
2925,single,31,True,False
2925,single,5,False,False
2926,single,31,True,False
2926,single,33,False,False
2927,single,31,True,False
2927,single,33,False,False
2928,single,31,True,False
2928,single,362,False,False
2929,single,31,True,False
2929,single,197,False,False
2930,single,31,True,False
2930,single,34,False,False
2931,single,31,True,False
2931,single,541,False,False
2932,single,31,True,False
2932,single,61,False,False
2933,single,31,True,False
2933,single,61,False,False
2934,single,31,True,False
2934,single,59,False,False
2935,single,31,True,False
2935,single,59,False,False
2936,single,31,True,False
2936,single,237,False,False
2937,single,31,True,False
2937,single,18,False,False
2938,single,31,True,False
2938,single,7,False,False
2939,single,31,True,False
2939,single,368,False,False
2940,single,31,True,False
2940,single,36,False,False
2941,single,31,True,False
2941,single,36,False,False
2942,single,31,True,False
2942,single,6,False,False
2943,single,31,True,False
2943,single,43,False,False
2944,single,31,True,False
2944,single,43,False,False
2945,single,31,True,False
2945,single,16,False,False
2946,single,31,True,False
2946,single,16,False,False
2947,single,31,True,False
2947,single,16,False,False
2948,single,31,True,False
2948,single,16,False,False
2949,single,31,True,False
2949,single,11,False,False
2950,single,31,True,False
2950,single,708,False,False
2951,single,31,True,False
2951,single,12,False,False
2952,single,31,True,False
2952,single,1370,False,False
2953,single,31,True,False
2953,single,67,False,False
2954,single,31,True,False
2954,single,14,False,False
2955,single,31,True,False
2955,single,485,False,False
2956,single,31,True,False
2956,single,25,False,False
2957,single,31,True,False
2957,single,242,False,False
2958,single,31,True,False
2958,single,10,False,False
2959,single,31,True,False
2959,single,935,False,False
2960,single,31,True,False
2960,single,83,False,False
2961,single,31,True,False
2961,single,468,False,False
2962,single,31,True,False
2962,single,49,False,False
2963,single,31,True,False
2963,single,185,False,False
2964,single,31,True,False
2964,single,646,False,False
2965,single,31,True,False
2965,single,1203,False,False
2966,single,31,True,False
2966,single,105,False,False
2967,single,31,True,False
2967,single,145,False,False
2968,single,31,True,False
2968,single,29,False,False
2969,single,31,True,False
2969,single,29,False,False
2970,single,31,True,False
2970,single,81,False,False
2971,single,31,True,False
2971,single,940,False,False
2972,single,31,True,False
2972,single,17,False,False
2973,single,31,True,False
2973,single,17,False,False
2974,single,31,True,False
2974,single,717,False,False
2975,single,31,True,False
2975,single,559,False,False
2976,single,31,True,False
2976,single,1328,False,False
2977,single,31,True,False
2977,single,37,False,False
2978,single,31,True,False
2978,single,211,False,False
2979,single,31,True,False
2979,single,383,False,False
2980,single,31,True,False
2980,single,30,False,False
2981,single,31,True,False
2981,single,337,False,False
2982,single,31,True,False
2982,single,8,False,False
2983,single,31,True,False
2983,single,13,False,False
2984,single,31,True,False
2984,single,13,False,False
2985,single,31,True,False
2985,single,247,False,False
2986,single,31,True,False
2986,single,28,False,False
2987,single,31,True,False
2987,single,28,False,False
2988,single,31,True,False
2988,single,123,False,False
2989,single,31,True,False
2989,single,999,False,False
2990,single,31,True,False
2990,single,48,False,False
2991,single,31,True,False
2991,single,221,False,False
2992,single,31,True,False
2992,single,27,False,False
2993,single,31,True,False
2993,single,318,False,False
2994,single,31,True,False
2994,single,62,False,False
2995,single,31,True,False
2995,single,97,False,False
2996,single,31,True,False
2996,single,78,False,False
2997,single,31,True,False
2997,single,19,False,False
2998,single,31,True,False
2998,single,980,False,False
2999,single,31,True,False
2999,single,335,False,False
3000,single,32,True,False
3000,single,105,False,False
3001,single,32,True,False
3001,single,9,False,False
3002,single,32,True,False
3002,single,1235,False,False
3003,single,32,True,False
3003,single,44,False,False
3004,single,32,True,False
3004,single,44,False,False
3005,single,32,True,False
3005,single,1386,False,False
3006,single,32,True,False
3006,single,26,False,False
3007,single,32,True,False
3007,single,719,False,False
3008,single,32,True,False
3008,single,581,False,False
3009,single,32,True,False
3009,single,233,False,False
3010,single,32,True,False
3010,single,16,False,False
3011,single,32,True,False
3011,single,16,False,False
3012,single,32,True,False
3012,single,1186,False,False
3013,single,32,True,False
3013,single,360,False,False
3014,single,32,True,False
3014,single,29,False,False
